 ID        Timestamp_RX        Timestamp_TX  Delay   Jitter
550 1739130260548993338 1739130260548958832  34506   1889.0
551 1739130260549988456 1739130260549956682  31774   2732.0
552 1739130260550991709 1739130260550959218  32491    717.0
553 1739130260551991546 1739130260551959909  31637    854.0
554 1739130260552990647 1739130260552959374  31273    364.0
555 1739130260553992175 1739130260553959200  32975   1702.0
556 1739130260554990596 1739130260554957670  32926     49.0
557 1739130260555989135 1739130260555956854  32281    645.0
558 1739130260556997768 1739130260556966608  31160   1121.0
559 1739130260557991801 1739130260557958684  33117   1957.0
560 1739130260558991895 1739130260558960121  31774   1343.0
561 1739130260559988708 1739130260559956129  32579    805.0
562 1739130260560988607 1739130260560957254  31353   1226.0
563 1739130260561991962 1739130260561957779  34183   2830.0
564 1739130260562982103 1739130260562935567  46536  12353.0
565 1739130260563998245 1739130260563962889  35356  11180.0
566 1739130260564991923 1739130260564959948  31975   3381.0
567 1739130260565987600 1739130260565956025  31575    400.0
568 1739130260566989273 1739130260566957086  32187    612.0
569 1739130260567990102 1739130260567958061  32041    146.0
570 1739130260568991532 1739130260568959836  31696    345.0
571 1739130260569988398 1739130260569956693  31705      9.0
572 1739130260570991423 1739130260570957664  33759   2054.0
573 1739130260571989691 1739130260571957628  32063   1696.0
574 1739130260572990255 1739130260572958159  32096     33.0
575 1739130260573989958 1739130260573957358  32600    504.0
576 1739130260574989897 1739130260574957482  32415    185.0
577 1739130260575990177 1739130260575956694  33483   1068.0
578 1739130260576993057 1739130260576959327  33730    247.0
579 1739130260577991180 1739130260577961398  29782   3948.0
580 1739130260578992687 1739130260578961827  30860   1078.0
581 1739130260579989969 1739130260579959549  30420    440.0
582 1739130260580993121 1739130260580957968  35153   4733.0
583 1739130260581992643 1739130260581960135  32508   2645.0
584 1739130260582989304 1739130260582960223  29081   3427.0
585 1739130260583988215 1739130260583957285  30930   1849.0
586 1739130260584992161 1739130260584961131  31030    100.0
587 1739130260585985662 1739130260585956244  29418   1612.0
588 1739130260586987561 1739130260586957539  30022    604.0
589 1739130260587987888 1739130260587957410  30478    456.0
590 1739130260588989845 1739130260588958909  30936    458.0
591 1739130260589989388 1739130260589959249  30139    797.0
592 1739130260590988308 1739130260590958479  29829    310.0
593 1739130260591987314 1739130260591957090  30224    395.0
594 1739130260592986171 1739130260592955893  30278     54.0
595 1739130260593995585 1739130260593965154  30431    153.0
596 1739130260594990471 1739130260594959918  30553    122.0
597 1739130260595989562 1739130260595959379  30183    370.0
598 1739130260596992466 1739130260596960252  32214   2031.0
599 1739130260597990645 1739130260597960717  29928   2286.0
600 1739130260598990519 1739130260598960288  30231    303.0
601 1739130260599988691 1739130260599958229  30462    231.0
602 1739130260600988938 1739130260600958702  30236    226.0
603 1739130260601990194 1739130260601958517  31677   1441.0
604 1739130260602991785 1739130260602961153  30632   1045.0
605 1739130260603990577 1739130260603957803  32774   2142.0
606 1739130260604988248 1739130260604956140  32108    666.0
607 1739130260605992648 1739130260605960110  32538    430.0
608 1739130260606988306 1739130260606956496  31810    728.0
609 1739130260607981457 1739130260607925641  55816  24006.0
610 1739130260608997027 1739130260608963509  33518  22298.0
611 1739130260609994797 1739130260609961434  33363    155.0
612 1739130260610991234 1739130260610958450  32784    579.0
613 1739130260611992575 1739130260611961263  31312   1472.0
614 1739130260612990011 1739130260612958032  31979    667.0
615 1739130260613991206 1739130260613958132  33074   1095.0
616 1739130260614989603 1739130260614957748  31855   1219.0
617 1739130260615991766 1739130260615958501  33265   1410.0
618 1739130260616997078 1739130260616964205  32873    392.0
619 1739130260617991596 1739130260617959401  32195    678.0
620 1739130260618982096 1739130260618942575  39521   7326.0
621 1739130260619994967 1739130260619962525  32442   7079.0
622 1739130260620988041 1739130260620957435  30606   1836.0
623 1739130260621995907 1739130260621962298  33609   3003.0
624 1739130260622993297 1739130260622962513  30784   2825.0
625 1739130260623991197 1739130260623958203  32994   2210.0
626 1739130260624991849 1739130260624959387  32462    532.0
627 1739130260625996987 1739130260625964975  32012    450.0
628 1739130260626988607 1739130260626956024  32583    571.0
629 1739130260627986252 1739130260627955843  30409   2174.0
630 1739130260628979841 1739130260628919912  59929  29520.0
631 1739130260630058358 1739130260629957623 100735  40806.0
632 1739130260630989493 1739130260630958742  30751  69984.0
633 1739130260631988588 1739130260631957029  31559    808.0
634 1739130260632994412 1739130260632962612  31800    241.0
635 1739130260633998230 1739130260633967067  31163    637.0
636 1739130260634987972 1739130260634955867  32105    942.0
637 1739130260635999954 1739130260635968425  31529    576.0
638 1739130260636981508 1739130260636931392  50116  18587.0
639 1739130260637982842 1739130260637937759  45083   5033.0
640 1739130260638991836 1739130260638960976  30860  14223.0
641 1739130260639990365 1739130260639957409  32956   2096.0
642 1739130260640993973 1739130260640961035  32938     18.0
643 1739130260641991378 1739130260641957925  33453    515.0
644 1739130260642996140 1739130260642960390  35750   2297.0
645 1739130260643992406 1739130260643959251  33155   2595.0
646 1739130260644991081 1739130260644958619  32462    693.0
647 1739130260645991952 1739130260645959710  32242    220.0
648 1739130260646991338 1739130260646959580  31758    484.0
649 1739130260647990056 1739130260647957884  32172    414.0
650 1739130260648991790 1739130260648959979  31811    361.0
651 1739130260649993489 1739130260649960718  32771    960.0
652 1739130260650991077 1739130260650959763  31314   1457.0
653 1739130260651993011 1739130260651961092  31919    605.0
654 1739130260652991554 1739130260652959682  31872     47.0
655 1739130260653992895 1739130260653959957  32938   1066.0
656 1739130260654996313 1739130260654966760  29553   3385.0
657 1739130260655991581 1739130260655957473  34108   4555.0
658 1739130260656992233 1739130260656959081  33152    956.0
659 1739130260658000256 1739130260657968239  32017   1135.0
660 1739130260658993402 1739130260658960556  32846    829.0
661 1739130260659999092 1739130260659961204  37888   5042.0
662 1739130260660988084 1739130260660957542  30542   7346.0
663 1739130260661991806 1739130260661958687  33119   2577.0
664 1739130260662989882 1739130260662959195  30687   2432.0
665 1739130260663996826 1739130260663963377  33449   2762.0
666 1739130260664993270 1739130260664960652  32618    831.0
667 1739130260665990799 1739130260665957721  33078    460.0
668 1739130260666981166 1739130260666921092  60074  26996.0
669 1739130260667992393 1739130260667959513  32880  27194.0
670 1739130260668991773 1739130260668959411  32362    518.0
671 1739130260669992813 1739130260669960896  31917    445.0
672 1739130260670989401 1739130260670957786  31615    302.0
673 1739130260671991830 1739130260671961601  30229   1386.0
674 1739130260672990650 1739130260672959658  30992    763.0
675 1739130260673991156 1739130260673960108  31048     56.0
676 1739130260674989761 1739130260674958128  31633    585.0
677 1739130260675990315 1739130260675958109  32206    573.0
678 1739130260676989736 1739130260676958112  31624    582.0
679 1739130260677992977 1739130260677959968  33009   1385.0
680 1739130260678999939 1739130260678964186  35753   2744.0
681 1739130260679999459 1739130260679958646  40813   5060.0
682 1739130260680997532 1739130260680960293  37239   3574.0
683 1739130260681995711 1739130260681958711  37000    239.0
684 1739130260682987040 1739130260682957147  29893   7107.0
685 1739130260683988889 1739130260683956750  32139   2246.0
686 1739130260684987780 1739130260684956547  31233    906.0
687 1739130260685987006 1739130260685957332  29674   1559.0
688 1739130260686989143 1739130260686956520  32623   2949.0
689 1739130260687986416 1739130260687955764  30652   1971.0
690 1739130260688985888 1739130260688955920  29968    684.0
691 1739130260689997984 1739130260689956709  41275  11307.0
692 1739130260690988271 1739130260690956615  31656   9619.0
693 1739130260691988204 1739130260691956089  32115    459.0
694 1739130260692988948 1739130260692957191  31757    358.0
695 1739130260693987469 1739130260693956372  31097    660.0
696 1739130260694991790 1739130260694959901  31889    792.0
697 1739130260695988223 1739130260695957413  30810   1079.0
698 1739130260696986087 1739130260696955717  30370    440.0
699 1739130260697988061 1739130260697957005  31056    686.0
700 1739130260698986041 1739130260698956302  29739   1317.0
701 1739130260699989875 1739130260699956029  33846   4107.0
702 1739130260700990368 1739130260700956642  33726    120.0
703 1739130260701991712 1739130260701960229  31483   2243.0
704 1739130260702981083 1739130260702921983  59100  27617.0
705 1739130260703992061 1739130260703960400  31661  27439.0
706 1739130260704991441 1739130260704960032  31409    252.0
707 1739130260705991646 1739130260705959774  31872    463.0
708 1739130260706991482 1739130260706960837  30645   1227.0
709 1739130260707991365 1739130260707959581  31784   1139.0
710 1739130260708993193 1739130260708959654  33539   1755.0
711 1739130260709990811 1739130260709959681  31130   2409.0
712 1739130260710989742 1739130260710958330  31412    282.0
713 1739130260711990020 1739130260711958901  31119    293.0
714 1739130260712988171 1739130260712957899  30272    847.0
715 1739130260713993638 1739130260713961074  32564   2292.0
716 1739130260714989885 1739130260714958237  31648    916.0
717 1739130260715988365 1739130260715958109  30256   1392.0
718 1739130260716991040 1739130260716957419  33621   3365.0
719 1739130260717983896 1739130260717951649  32247   1374.0
720 1739130260718989241 1739130260718957539  31702    545.0
721 1739130260719987586 1739130260719956048  31538    164.0
722 1739130260720988072 1739130260720956239  31833    295.0
723 1739130260721990719 1739130260721956349  34370   2537.0
724 1739130260722989669 1739130260722956171  33498    872.0
725 1739130260723987379 1739130260723956262  31117   2381.0
726 1739130260724987542 1739130260724956006  31536    419.0
727 1739130260725987187 1739130260725956148  31039    497.0
728 1739130260726987075 1739130260726956059  31016     23.0
729 1739130260727988026 1739130260727956303  31723    707.0
730 1739130260728988934 1739130260728957083  31851    128.0
731 1739130260729987760 1739130260729956533  31227    624.0
732 1739130260730989063 1739130260730956502  32561   1334.0
733 1739130260731988957 1739130260731956289  32668    107.0
734 1739130260732984320 1739130260732927584  56736  24068.0
735 1739130260734002639 1739130260733973121  29518  27218.0
736 1739130260734990271 1739130260734957528  32743   3225.0
737 1739130260735981704 1739130260735944205  37499   4756.0
738 1739130260736981565 1739130260736929372  52193  14694.0
739 1739130260737994743 1739130260737960120  34623  17570.0
740 1739130260738996724 1739130260738964274  32450   2173.0
741 1739130260739992422 1739130260739959829  32593    143.0
742 1739130260741000383 1739130260740969512  30871   1722.0
743 1739130260742001555 1739130260741970380  31175    304.0
744 1739130260742990122 1739130260742957186  32936   1761.0
745 1739130260743993412 1739130260743960365  33047    111.0
746 1739130260744991237 1739130260744957782  33455    408.0
747 1739130260745990166 1739130260745958504  31662   1793.0
748 1739130260746991967 1739130260746958606  33361   1699.0
749 1739130260747989287 1739130260747957582  31705   1656.0
750 1739130260748992971 1739130260748961079  31892    187.0
751 1739130260749989657 1739130260749957850  31807     85.0
752 1739130260750987978 1739130260750958014  29964   1843.0
753 1739130260751987839 1739130260751956833  31006   1042.0
754 1739130260752981578 1739130260752921153  60425  29419.0
755 1739130260753989012 1739130260753957766  31246  29179.0
756 1739130260754991563 1739130260754957759  33804   2558.0
757 1739130260755990624 1739130260755957259  33365    439.0
758 1739130260756987265 1739130260756955781  31484   1881.0
759 1739130260757997766 1739130260757965722  32044    560.0
760 1739130260758992168 1739130260758959254  32914    870.0
761 1739130260759992409 1739130260759958734  33675    761.0
762 1739130260760991617 1739130260760959821  31796   1879.0
763 1739130260761994046 1739130260761960389  33657   1861.0
764 1739130260762997845 1739130260762965833  32012   1645.0
765 1739130260763988556 1739130260763956944  31612    400.0
766 1739130260764987708 1739130260764956782  30926    686.0
767 1739130260765987419 1739130260765956247  31172    246.0
768 1739130260766991168 1739130260766957586  33582   2410.0
769 1739130260767988480 1739130260767957795  30685   2897.0
770 1739130260768987449 1739130260768956612  30837    152.0
771 1739130260769993617 1739130260769956797  36820   5983.0
772 1739130260770987385 1739130260770956870  30515   6305.0
773 1739130260771986763 1739130260771956396  30367    148.0
774 1739130260772986881 1739130260772956405  30476    109.0
775 1739130260773980448 1739130260773922143  58305  27829.0
776 1739130260774989991 1739130260774957518  32473  25832.0
777 1739130260775990981 1739130260775959786  31195   1278.0
778 1739130260776991408 1739130260776960026  31382    187.0
779 1739130260777990921 1739130260777960188  30733    649.0
780 1739130260778990422 1739130260778959733  30689     44.0
781 1739130260779989845 1739130260779959923  29922    767.0
782 1739130260780994889 1739130260780963227  31662   1740.0
783 1739130260781993386 1739130260781960128  33258   1596.0
784 1739130260782990612 1739130260782958855  31757   1501.0
785 1739130260783991839 1739130260783958735  33104   1347.0
786 1739130260784995958 1739130260784966841  29117   3987.0
787 1739130260785989319 1739130260785957119  32200   3083.0
788 1739130260786993005 1739130260786960637  32368    168.0
789 1739130260787990016 1739130260787959245  30771   1597.0
790 1739130260788989430 1739130260788958414  31016    245.0
791 1739130260789989195 1739130260789957105  32090   1074.0
792 1739130260790987649 1739130260790956378  31271    819.0
793 1739130260791988508 1739130260791956351  32157    886.0
794 1739130260792989082 1739130260792956126  32956    799.0
795 1739130260793999490 1739130260793969300  30190   2766.0
796 1739130260794990975 1739130260794959082  31893   1703.0
797 1739130260795993152 1739130260795959108  34044   2151.0
798 1739130260796989865 1739130260796959118  30747   3297.0
799 1739130260797994631 1739130260797963363  31268    521.0
800 1739130260798991518 1739130260798959682  31836    568.0
801 1739130260799990337 1739130260799959125  31212    624.0
802 1739130260800991335 1739130260800959164  32171    959.0
803 1739130260801983907 1739130260801920490  63417  31246.0
804 1739130260802988108 1739130260802956560  31548  31869.0
805 1739130260803991034 1739130260803956573  34461   2913.0
806 1739130260804987531 1739130260804955959  31572   2889.0
807 1739130260806015363 1739130260805976493  38870   7298.0
808 1739130260806992306 1739130260806958364  33942   4928.0
809 1739130260807993367 1739130260807959372  33995     53.0
810 1739130260808996517 1739130260808963139  33378    617.0
811 1739130260809991032 1739130260809959293  31739   1639.0
812 1739130260811001416 1739130260810969632  31784     45.0
813 1739130260811989929 1739130260811958432  31497    287.0
814 1739130260812994785 1739130260812960408  34377   2880.0
815 1739130260813995864 1739130260813964137  31727   2650.0
816 1739130260814989476 1739130260814956523  32953   1226.0
817 1739130260815989094 1739130260815956754  32340    613.0
818 1739130260816988988 1739130260816956481  32507    167.0
819 1739130260817988843 1739130260817956478  32365    142.0
820 1739130260818983164 1739130260818918980  64184  31819.0
821 1739130260819991322 1739130260819958749  32573  31611.0
822 1739130260820989769 1739130260820959961  29808   2765.0
823 1739130260821992563 1739130260821959627  32936   3128.0
824 1739130260822989809 1739130260822959127  30682   2254.0
825 1739130260823987702 1739130260823957180  30522    160.0
826 1739130260824990542 1739130260824958234  32308   1786.0
827 1739130260825981420 1739130260825939958  41462   9154.0
828 1739130260826986561 1739130260826955767  30794  10668.0
829 1739130260827988303 1739130260827956163  32140   1346.0
830 1739130260828982178 1739130260828919327  62851  30711.0
831 1739130260829989990 1739130260829959174  30816  32035.0
832 1739130260830988103 1739130260830956780  31323    507.0
833 1739130260831988669 1739130260831957180  31489    166.0
834 1739130260832990075 1739130260832921251  68824  37335.0
835 1739130260833989233 1739130260833956835  32398  36426.0
836 1739130260834990251 1739130260834957226  33025    627.0
837 1739130260835988114 1739130260835956860  31254   1771.0
838 1739130260836988631 1739130260836956832  31799    545.0
839 1739130260837988644 1739130260837956621  32023    224.0
840 1739130260838987847 1739130260838956555  31292    731.0
841 1739130260839987445 1739130260839956238  31207     85.0
842 1739130260840989771 1739130260840956338  33433   2226.0
843 1739130260841987826 1739130260841956211  31615   1818.0
844 1739130260842994212 1739130260842956099  38113   6498.0
845 1739130260843988236 1739130260843956077  32159   5954.0
846 1739130260844986890 1739130260844955949  30941   1218.0
847 1739130260845986825 1739130260845955968  30857     84.0
848 1739130260846987539 1739130260846955897  31642    785.0
849 1739130260847987049 1739130260847955950  31099    543.0
850 1739130260848988644 1739130260848956298  32346   1247.0
851 1739130260849990424 1739130260849959026  31398    948.0
852 1739130260850988317 1739130260850956190  32127    729.0
853 1739130260851987827 1739130260851956390  31437    690.0
854 1739130260852987604 1739130260852956315  31289    148.0
855 1739130260853987443 1739130260853955991  31452    163.0
856 1739130260854997729 1739130260854967534  30195   1257.0
857 1739130260855990781 1739130260855959088  31693   1498.0
858 1739130260856991424 1739130260856958159  33265   1572.0
859 1739130260857996214 1739130260857961654  34560   1295.0
860 1739130260858990739 1739130260858957946  32793   1767.0
861 1739130260860013958 1739130260859983808  30150   2643.0
862 1739130260860981069 1739130260860917551  63518  33368.0
863 1739130260861990338 1739130260861956312  34026  29492.0
864 1739130260862989349 1739130260862956868  32481   1545.0
865 1739130260863990221 1739130260863956884  33337    856.0
866 1739130260864988197 1739130260864956341  31856   1481.0
867 1739130260865988865 1739130260865956301  32564    708.0
868 1739130260866988621 1739130260866956318  32303    261.0
869 1739130260867989618 1739130260867959142  30476   1827.0
870 1739130260868989026 1739130260868956902  32124   1648.0
871 1739130260869989158 1739130260869957127  32031     93.0
872 1739130260870985696 1739130260870956147  29549   2482.0
873 1739130260871986927 1739130260871956370  30557   1008.0
874 1739130260872986264 1739130260872956078  30186    371.0
875 1739130260873987689 1739130260873956162  31527   1341.0
876 1739130260874986588 1739130260874956225  30363   1164.0
877 1739130260875987278 1739130260875956615  30663    300.0
878 1739130260876986562 1739130260876956371  30191    472.0
879 1739130260877987695 1739130260877956167  31528   1337.0
880 1739130260878988033 1739130260878956287  31746    218.0
881 1739130260879987714 1739130260879956181  31533    213.0
882 1739130260880987385 1739130260880956221  31164    369.0
883 1739130260881989117 1739130260881956226  32891   1727.0
884 1739130260882986477 1739130260882956438  30039   2852.0
885 1739130260883988599 1739130260883956350  32249   2210.0
886 1739130260884996306 1739130260884958687  37619   5370.0
887 1739130260885987594 1739130260885956439  31155   6464.0
888 1739130260886989368 1739130260886957318  32050    895.0
889 1739130260887990894 1739130260887958711  32183    133.0
890 1739130260888987947 1739130260888957628  30319   1864.0
891 1739130260889987703 1739130260889956809  30894    575.0
892 1739130260890987109 1739130260890956042  31067    173.0
893 1739130260891987327 1739130260891956705  30622    445.0
894 1739130260892986558 1739130260892955638  30920    298.0
895 1739130260893988264 1739130260893955602  32662   1742.0
896 1739130260894987389 1739130260894956703  30686   1976.0
897 1739130260895986834 1739130260895956447  30387    299.0
898 1739130260896988309 1739130260896957030  31279    892.0
899 1739130260897985952 1739130260897956977  28975   2304.0
900 1739130260898985601 1739130260898956231  29370    395.0
901 1739130260899988099 1739130260899956601  31498   2128.0
902 1739130260900980576 1739130260900922964  57612  26114.0
903 1739130260901991793 1739130260901959785  32008  25604.0
904 1739130260902980348 1739130260902936742  43606  11598.0
905 1739130260903987371 1739130260903956217  31154  12452.0
906 1739130260904986660 1739130260904955845  30815    339.0
907 1739130260905988503 1739130260905957053  31450    635.0
908 1739130260906988952 1739130260906958940  30012   1438.0
909 1739130260907988232 1739130260907957013  31219   1207.0
910 1739130260908985517 1739130260908956025  29492   1727.0
911 1739130260909986545 1739130260909956171  30374    882.0
912 1739130260910988465 1739130260910955963  32502   2128.0
913 1739130260911990408 1739130260911956016  34392   1890.0
914 1739130260912986414 1739130260912955598  30816   3576.0
915 1739130260913985955 1739130260913955612  30343    473.0
916 1739130260914986556 1739130260914956332  30224    119.0
917 1739130260915986417 1739130260915956056  30361    137.0
918 1739130260916987957 1739130260916956175  31782   1421.0
919 1739130260917997933 1739130260917965209  32724    942.0
920 1739130260918978278 1739130260918945439  32839    115.0
921 1739130260919988189 1739130260919956555  31634   1205.0
922 1739130260920986680 1739130260920956281  30399   1235.0
923 1739130260921991326 1739130260921956564  34762   4363.0
924 1739130260922989906 1739130260922956468  33438   1324.0
925 1739130260924002840 1739130260923968119  34721   1283.0
926 1739130260924993097 1739130260924960225  32872   1849.0
927 1739130260925981627 1739130260925944117  37510   4638.0
928 1739130260927000440 1739130260926964157  36283   1227.0
929 1739130260927996546 1739130260927958025  38521   2238.0
930 1739130260928998051 1739130260928964467  33584   4937.0
931 1739130260929988293 1739130260929956541  31752   1832.0
932 1739130260930988765 1739130260930956601  32164    412.0
933 1739130260931987990 1739130260931956546  31444    720.0
934 1739130260932986788 1739130260932956217  30571    873.0
935 1739130260933985656 1739130260933956226  29430   1141.0
936 1739130260934990345 1739130260934957011  33334   3904.0
937 1739130260935989606 1739130260935956539  33067    267.0
938 1739130260936989052 1739130260936956824  32228    839.0
939 1739130260937988154 1739130260937957271  30883   1345.0
940 1739130260938989083 1739130260938957039  32044   1161.0
941 1739130260939986371 1739130260939956629  29742   2302.0
942 1739130260940986989 1739130260940956570  30419    677.0
943 1739130260941985151 1739130260941950480  34671   4252.0
944 1739130260942996269 1739130260942959618  36651   1980.0
945 1739130260944001572 1739130260943968258  33314   3337.0
946 1739130260945005871 1739130260944974590  31281   2033.0
947 1739130260945993135 1739130260945961878  31257     24.0
949 1739130260947992387 1739130260947957333  35054   3797.0
950 1739130260948992174 1739130260948958920  33254   1800.0
951 1739130260949991867 1739130260949960508  31359   1895.0
952 1739130260950989682 1739130260950957901  31781    422.0
953 1739130260951991173 1739130260951959416  31757     24.0
954 1739130260952989842 1739130260952958031  31811     54.0
955 1739130260953990830 1739130260953958028  32802    991.0
956 1739130260954990388 1739130260954958135  32253    549.0
957 1739130260955999338 1739130260955958247  41091   8838.0
958 1739130260956991709 1739130260956957015  34694   6397.0
959 1739130260957981891 1739130260957917553  64338  29644.0
960 1739130260958989442 1739130260958956797  32645  31693.0
961 1739130260959989644 1739130260959956914  32730     85.0
962 1739130260960987821 1739130260960956261  31560   1170.0
963 1739130260961989506 1739130260961956974  32532    972.0
964 1739130260962991001 1739130260962956586  34415   1883.0
965 1739130260963989871 1739130260963956401  33470    945.0
966 1739130260964988076 1739130260964956676  31400   2070.0
967 1739130260965988465 1739130260965956551  31914    514.0
968 1739130260966988322 1739130260966956266  32056    142.0
969 1739130260967988500 1739130260967957409  31091    965.0
970 1739130260968986935 1739130260968956424  30511    580.0
971 1739130260969988873 1739130260969956554  32319   1808.0
972 1739130260970989569 1739130260970956204  33365   1046.0
973 1739130260971988308 1739130260971956778  31530   1835.0
974 1739130260972989282 1739130260972956441  32841   1311.0
975 1739130260973990857 1739130260973957000  33857   1016.0
976 1739130260974991328 1739130260974956353  34975   1118.0
977 1739130260975990517 1739130260975956730  33787   1188.0
978 1739130260976990193 1739130260976956565  33628    159.0
979 1739130260977988258 1739130260977956178  32080   1548.0
980 1739130260978990946 1739130260978956919  34027   1947.0
981 1739130260979989081 1739130260979956292  32789   1238.0
982 1739130260980988494 1739130260980956644  31850    939.0
983 1739130260981988685 1739130260981956642  32043    193.0
984 1739130260982991229 1739130260982956899  34330   2287.0
985 1739130260983989307 1739130260983956429  32878   1452.0
986 1739130260984989468 1739130260984956218  33250    372.0
987 1739130260985989004 1739130260985956406  32598    652.0
988 1739130260986989707 1739130260986956458  33249    651.0
989 1739130260987992098 1739130260987956431  35667   2418.0
990 1739130260988990696 1739130260988956299  34397   1270.0
991 1739130260989988881 1739130260989956834  32047   2350.0
992 1739130260990988451 1739130260990956562  31889    158.0
993 1739130260991989181 1739130260991956452  32729    840.0
994 1739130260992988404 1739130260992956298  32106    623.0
995 1739130260993991010 1739130260993956291  34719   2613.0
996 1739130260994989105 1739130260994956415  32690   2029.0
997 1739130260995988362 1739130260995956414  31948    742.0
998 1739130260996988816 1739130260996956159  32657    709.0
999 1739130260997989102 1739130260997955890  33212    555.0
