 ID        Timestamp_RX        Timestamp_TX  Delay  Jitter
547 1740526363545993859 1740526363545952725  41134  5179.0
548 1740526363546993810 1740526363546952698  41112    22.0
549 1740526363547993527 1740526363547952949  40578   534.0
550 1740526363548991749 1740526363548952796  38953  1625.0
551 1740526363549990286 1740526363549952804  37482  1471.0
552 1740526363550990984 1740526363550952975  38009   527.0
553 1740526363551991767 1740526363551952840  38927   918.0
554 1740526363552993179 1740526363552953075  40104  1177.0
555 1740526363553996175 1740526363553952989  43186  3082.0
556 1740526363554995117 1740526363554952994  42123  1063.0
557 1740526363555995074 1740526363555952594  42480   357.0
558 1740526363556993174 1740526363556952870  40304  2176.0
559 1740526363557991671 1740526363557952950  38721  1583.0
560 1740526363558990378 1740526363558952824  37554  1167.0
561 1740526363559991541 1740526363559952720  38821  1267.0
562 1740526363560992286 1740526363560952670  39616   795.0
563 1740526363561994609 1740526363561952713  41896  2280.0
564 1740526363562991937 1740526363562952572  39365  2531.0
565 1740526363563991335 1740526363563952544  38791   574.0
566 1740526363564991067 1740526363564952493  38574   217.0
567 1740526363565992086 1740526363565952791  39295   721.0
568 1740526363566988409 1740526363566952618  35791  3504.0
569 1740526363567989375 1740526363567952646  36729   938.0
570 1740526363569005328 1740526363568952644  52684 15955.0
571 1740526363569991794 1740526363569952682  39112 13572.0
572 1740526363570988876 1740526363570952861  36015  3097.0
573 1740526363571990043 1740526363571952671  37372  1357.0
574 1740526363572990109 1740526363572952783  37326    46.0
575 1740526363574004949 1740526363573954884  50065 12739.0
576 1740526363574991388 1740526363574952760  38628 11437.0
577 1740526363575994240 1740526363575952721  41519  2891.0
578 1740526363576989337 1740526363576952571  36766  4753.0
579 1740526363577991566 1740526363577952643  38923  2157.0
580 1740526363578989781 1740526363578952676  37105  1818.0
581 1740526363580007649 1740526363579952624  55025 17920.0
582 1740526363580992561 1740526363580952783  39778 15247.0
583 1740526363581989090 1740526363581952678  36412  3366.0
584 1740526363582993186 1740526363582952736  40450  4038.0
585 1740526363583992943 1740526363583952642  40301   149.0
586 1740526363584989427 1740526363584952642  36785  3516.0
587 1740526363585990786 1740526363585952544  38242  1457.0
588 1740526363587002474 1740526363586952699  49775 11533.0
589 1740526363587990198 1740526363587952745  37453 12322.0
590 1740526363588991820 1740526363588952610  39210  1757.0
591 1740526363589989841 1740526363589952651  37190  2020.0
592 1740526363590991569 1740526363590952669  38900  1710.0
593 1740526363591992868 1740526363591952660  40208  1308.0
594 1740526363592988869 1740526363592952552  36317  3891.0
595 1740526363593993439 1740526363593952684  40755  4438.0
596 1740526363594990612 1740526363594952664  37948  2807.0
597 1740526363595989749 1740526363595952690  37059   889.0
598 1740526363596991839 1740526363596952576  39263  2204.0
599 1740526363597989965 1740526363597952748  37217  2046.0
600 1740526363598990857 1740526363598952698  38159   942.0
601 1740526363600024365 1740526363599952721  71644 33485.0
602 1740526363600995047 1740526363600952722  42325 29319.0
603 1740526363601991409 1740526363601952722  38687  3638.0
604 1740526363602989731 1740526363602952415  37316  1371.0
605 1740526363603993547 1740526363603952743  40804  3488.0
606 1740526363604993668 1740526363604953412  40256   548.0
607 1740526363605991582 1740526363605952830  38752  1504.0
608 1740526363606992416 1740526363606952935  39481   729.0
609 1740526363607995722 1740526363607952915  42807  3326.0
610 1740526363608991373 1740526363608952570  38803  4004.0
611 1740526363609989527 1740526363609952769  36758  2045.0
612 1740526363610992020 1740526363610952597  39423  2665.0
613 1740526363611993314 1740526363611952851  40463  1040.0
614 1740526363613011415 1740526363612952474  58941 18478.0
615 1740526363613989292 1740526363613952831  36461 22480.0
616 1740526363614991934 1740526363614952711  39223  2762.0
617 1740526363615988190 1740526363615952689  35501  3722.0
618 1740526363616987348 1740526363616952480  34868   633.0
619 1740526363617987398 1740526363617952836  34562   306.0
620 1740526363618987080 1740526363618952813  34267   295.0
621 1740526363619988237 1740526363619952669  35568  1301.0
622 1740526363621009828 1740526363620952590  57238 21670.0
623 1740526363621989372 1740526363621952733  36639 20599.0
624 1740526363622988678 1740526363622952679  35999   640.0
625 1740526363623989469 1740526363623952787  36682   683.0
626 1740526363625004917 1740526363624952581  52336 15654.0
627 1740526363625987382 1740526363625952695  34687 17649.0
628 1740526363626991683 1740526363626952533  39150  4463.0
629 1740526363627987588 1740526363627952748  34840  4310.0
630 1740526363629007912 1740526363628952261  55651 20811.0
631 1740526363629989689 1740526363629952640  37049 18602.0
632 1740526363630989439 1740526363630952717  36722   327.0
633 1740526363631987117 1740526363631952435  34682  2040.0
634 1740526363632986687 1740526363632952266  34421   261.0
635 1740526363633987160 1740526363633952718  34442    21.0
636 1740526363634987608 1740526363634952437  35171   729.0
637 1740526363635987348 1740526363635952444  34904   267.0
638 1740526363637007621 1740526363636952303  55318 20414.0
639 1740526363637990669 1740526363637952837  37832 17486.0
640 1740526363638989989 1740526363638952552  37437   395.0
641 1740526363639989486 1740526363639952739  36747   690.0
642 1740526363640988263 1740526363640952723  35540  1207.0
643 1740526363641987714 1740526363641952802  34912   628.0
644 1740526363642986639 1740526363642952443  34196   716.0
645 1740526363643987530 1740526363643952530  35000   804.0
646 1740526363645026240 1740526363644952474  73766 38766.0
647 1740526363645991324 1740526363645952685  38639 35127.0
648 1740526363646987264 1740526363646952669  34595  4044.0
649 1740526363647988560 1740526363647952656  35904  1309.0
650 1740526363648987890 1740526363648952532  35358   546.0
651 1740526363649988399 1740526363649952738  35661   303.0
652 1740526363650986651 1740526363650952550  34101  1560.0
653 1740526363651991293 1740526363651952662  38631  4530.0
654 1740526363652992239 1740526363652952706  39533   902.0
655 1740526363653988285 1740526363653952724  35561  3972.0
656 1740526363654988110 1740526363654952733  35377   184.0
657 1740526363655988190 1740526363655952666  35524   147.0
658 1740526363656987726 1740526363656952600  35126   398.0
659 1740526363657987366 1740526363657952733  34633   493.0
660 1740526363658987903 1740526363658952729  35174   541.0
661 1740526363659996041 1740526363659953402  42639  7465.0
662 1740526363660990505 1740526363660952762  37743  4896.0
663 1740526363661991118 1740526363661953301  37817    74.0
664 1740526363662988252 1740526363662952665  35587  2230.0
665 1740526363663987715 1740526363663952607  35108   479.0
666 1740526363664988221 1740526363664952804  35417   309.0
667 1740526363665988049 1740526363665952614  35435    18.0
668 1740526363666988052 1740526363666952703  35349    86.0
669 1740526363667991459 1740526363667952898  38561  3212.0
670 1740526363668990498 1740526363668952700  37798   763.0
671 1740526363669988522 1740526363669952931  35591  2207.0
672 1740526363670991693 1740526363670952703  38990  3399.0
673 1740526363671989652 1740526363671952615  37037  1953.0
674 1740526363673005288 1740526363672952585  52703 15666.0
675 1740526363673987445 1740526363673952731  34714 17989.0
676 1740526363674985866 1740526363674952486  33380  1334.0
677 1740526363675991516 1740526363675952541  38975  5595.0
678 1740526363677006901 1740526363676952448  54453 15478.0
679 1740526363677989045 1740526363677952826  36219 18234.0
680 1740526363678988325 1740526363678952674  35651   568.0
681 1740526363679988698 1740526363679952772  35926   275.0
682 1740526363681004439 1740526363680952564  51875 15949.0
683 1740526363681987601 1740526363681952854  34747 17128.0
684 1740526363682986791 1740526363682952452  34339   408.0
685 1740526363683990941 1740526363683952439  38502  4163.0
686 1740526363685007103 1740526363684952597  54506 16004.0
687 1740526363685988822 1740526363685952777  36045 18461.0
688 1740526363686987404 1740526363686952474  34930  1115.0
689 1740526363687989305 1740526363687952664  36641  1711.0
690 1740526363689004920 1740526363688952684  52236 15595.0
691 1740526363689990831 1740526363689952652  38179 14057.0
692 1740526363691000951 1740526363690952840  48111  9932.0
693 1740526363691990041 1740526363691952661  37380 10731.0
694 1740526363692989029 1740526363692952667  36362  1018.0
695 1740526363693987579 1740526363693952528  35051  1311.0
696 1740526363694987543 1740526363694952690  34853   198.0
697 1740526363695998851 1740526363695963857  34994   141.0
698 1740526363696987439 1740526363696952582  34857   137.0
699 1740526363697990672 1740526363697952612  38060  3203.0
700 1740526363698989684 1740526363698952474  37210   850.0
701 1740526363699989465 1740526363699952446  37019   191.0
702 1740526363700989003 1740526363700952563  36440   579.0
703 1740526363701988090 1740526363701952743  35347  1093.0
704 1740526363702993654 1740526363702956923  36731  1384.0
705 1740526363703990186 1740526363703952818  37368   637.0
706 1740526363704988645 1740526363704952621  36024  1344.0
707 1740526363705993498 1740526363705953115  40383  4359.0
708 1740526363706993282 1740526363706953344  39938   445.0
709 1740526363708000432 1740526363707953720  46712  6774.0
710 1740526363708990240 1740526363708952958  37282  9430.0
711 1740526363709998752 1740526363709952729  46023  8741.0
712 1740526363710989123 1740526363710952670  36453  9570.0
713 1740526363711992750 1740526363711952665  40085  3632.0
714 1740526363712991137 1740526363712952842  38295  1790.0
715 1740526363713988868 1740526363713952870  35998  2297.0
716 1740526363714987460 1740526363714952591  34869  1129.0
717 1740526363715988743 1740526363715952742  36001  1132.0
718 1740526363717006089 1740526363716952851  53238 17237.0
719 1740526363717988013 1740526363717952869  35144 18094.0
720 1740526363718986831 1740526363718952698  34133  1011.0
721 1740526363719992712 1740526363719952701  40011  5878.0
722 1740526363721008077 1740526363720952705  55372 15361.0
723 1740526363721990009 1740526363721952816  37193 18179.0
724 1740526363722987909 1740526363722952765  35144  2049.0
725 1740526363723989794 1740526363723952929  36865  1721.0
726 1740526363725006752 1740526363724952860  53892 17027.0
727 1740526363725987740 1740526363725952851  34889 19003.0
728 1740526363726988140 1740526363726952750  35390   501.0
729 1740526363727992363 1740526363727952804  39559  4169.0
730 1740526363728990843 1740526363728952772  38071  1488.0
731 1740526363729988933 1740526363729952747  36186  1885.0
732 1740526363730989586 1740526363730952769  36817   631.0
733 1740526363731988165 1740526363731952692  35473  1344.0
734 1740526363733005560 1740526363732952690  52870 17397.0
735 1740526363733987423 1740526363733952857  34566 18304.0
736 1740526363734987215 1740526363734952707  34508    58.0
737 1740526363735992131 1740526363735952650  39481  4973.0
738 1740526363737007704 1740526363736952617  55087 15606.0
739 1740526363737989160 1740526363737952687  36473 18614.0
740 1740526363738988594 1740526363738952654  35940   533.0
741 1740526363739988065 1740526363739952679  35386   554.0
742 1740526363741005476 1740526363740952588  52888 17502.0
743 1740526363741987694 1740526363741952770  34924 17964.0
744 1740526363742986881 1740526363742952646  34235   689.0
745 1740526363743992225 1740526363743952704  39521  5286.0
746 1740526363745007675 1740526363744952615  55060 15539.0
747 1740526363745988182 1740526363745952810  35372 19688.0
748 1740526363746986898 1740526363746952662  34236  1136.0
749 1740526363747988447 1740526363747952767  35680  1444.0
750 1740526363749005140 1740526363748952556  52584 16904.0
751 1740526363749987302 1740526363749952662  34640 17944.0
752 1740526363750990109 1740526363750952677  37432  2792.0
753 1740526363751991506 1740526363751952660  38846  1414.0
754 1740526363753006825 1740526363752952660  54165 15319.0
755 1740526363753987454 1740526363753952704  34750 19415.0
756 1740526363754986900 1740526363754952628  34272   478.0
757 1740526363755988368 1740526363755952648  35720  1448.0
758 1740526363756987455 1740526363756952776  34679  1041.0
759 1740526363757986478 1740526363757952544  33934   745.0
760 1740526363758990497 1740526363758952555  37942  4008.0
761 1740526363759990235 1740526363759952741  37494   448.0
762 1740526363760987849 1740526363760952632  35217  2277.0
763 1740526363761997303 1740526363761952671  44632  9415.0
764 1740526363762981243 1740526363762952724  28519 16113.0
765 1740526363763981764 1740526363763952654  29110   591.0
766 1740526363764997709 1740526363764952615  45094 15984.0
767 1740526363765979386 1740526363765952651  26735 18359.0
768 1740526363766992648 1740526363766952703  39945 13210.0
769 1740526363767985112 1740526363767952708  32404  7541.0
770 1740526363768982439 1740526363768952743  29696  2708.0
771 1740526363769980785 1740526363769952626  28159  1537.0
772 1740526363770979898 1740526363770952697  27201   958.0
773 1740526363771981387 1740526363771952638  28749  1548.0
774 1740526363772980526 1740526363772952731  27795   954.0
775 1740526363773984593 1740526363773952716  31877  4082.0
776 1740526363775002539 1740526363774952667  49872 17995.0
777 1740526363775986950 1740526363775952739  34211 15661.0
778 1740526363776982205 1740526363776952642  29563  4648.0
779 1740526363777980160 1740526363777952697  27463  2100.0
780 1740526363778979627 1740526363778952610  27017   446.0
781 1740526363779987482 1740526363779952601  34881  7864.0
782 1740526363780984233 1740526363780952667  31566  3315.0
783 1740526363781983126 1740526363781952748  30378  1188.0
784 1740526363782980725 1740526363782952624  28101  2277.0
785 1740526363783983033 1740526363783952686  30347  2246.0
786 1740526363784980033 1740526363784952462  27571  2776.0
787 1740526363785980672 1740526363785952753  27919   348.0
788 1740526363786979864 1740526363786952657  27207   712.0
789 1740526363787986202 1740526363787952709  33493  6286.0
790 1740526363788983882 1740526363788952683  31199  2294.0
791 1740526363789982482 1740526363789952659  29823  1376.0
792 1740526363790982295 1740526363790952664  29631   192.0
793 1740526363791981872 1740526363791952638  29234   397.0
794 1740526363792980389 1740526363792952641  27748  1486.0
795 1740526363793979912 1740526363793952654  27258   490.0
796 1740526363794981023 1740526363794952713  28310  1052.0
797 1740526363795985935 1740526363795952667  33268  4958.0
798 1740526363796983410 1740526363796952517  30893  2375.0
799 1740526363797980217 1740526363797952616  27601  3292.0
800 1740526363798979934 1740526363798952646  27288   313.0
801 1740526363799981828 1740526363799952646  29182  1894.0
802 1740526363800980067 1740526363800952770  27297  1885.0
803 1740526363801979567 1740526363801952521  27046   251.0
804 1740526363802980811 1740526363802952459  28352  1306.0
805 1740526363803986405 1740526363803952730  33675  5323.0
806 1740526363804983148 1740526363804952451  30697  2978.0
807 1740526363805983147 1740526363805952751  30396   301.0
808 1740526363806982637 1740526363806952637  30000   396.0
809 1740526363807983336 1740526363807952751  30585   585.0
810 1740526363808979873 1740526363808952563  27310  3275.0
811 1740526363809979873 1740526363809952704  27169   141.0
812 1740526363810979848 1740526363810952638  27210    41.0
813 1740526363811986229 1740526363811952680  33549  6339.0
814 1740526363812983067 1740526363812952469  30598  2951.0
815 1740526363813982992 1740526363813952712  30280   318.0
816 1740526363814981977 1740526363814952659  29318   962.0
817 1740526363816088805 1740526363816014524  74281 44963.0
818 1740526363816986852 1740526363816953677  33175 41106.0
819 1740526363817982004 1740526363817953455  28549  4626.0
820 1740526363818979814 1740526363818952916  26898  1651.0
821 1740526363819985556 1740526363819952728  32828  5930.0
822 1740526363820983491 1740526363820952717  30774  2054.0
823 1740526363821980287 1740526363821952738  27549  3225.0
824 1740526363822979880 1740526363822952667  27213   336.0
825 1740526363823981086 1740526363823952685  28401  1188.0
826 1740526363824979986 1740526363824952556  27430   971.0
827 1740526363825980148 1740526363825952816  27332    98.0
828 1740526363826980234 1740526363826952690  27544   212.0
829 1740526363827986321 1740526363827952721  33600  6056.0
830 1740526363828983941 1740526363828952679  31262  2338.0
831 1740526363829982430 1740526363829952686  29744  1518.0
832 1740526363830983445 1740526363830952742  30703   959.0
833 1740526363831985093 1740526363831953306  31787  1084.0
834 1740526363832982805 1740526363832952911  29894  1893.0
835 1740526363833989009 1740526363833957053  31956  2062.0
836 1740526363834984379 1740526363834953328  31051   905.0
837 1740526363835988173 1740526363835953174  34999  3948.0
838 1740526363836986155 1740526363836952804  33351  1648.0
839 1740526363837986629 1740526363837953553  33076   275.0
840 1740526363838985291 1740526363838953317  31974  1102.0
841 1740526363839993453 1740526363839953286  40167  8193.0
842 1740526363840985037 1740526363840952961  32076  8091.0
843 1740526363841983819 1740526363841953343  30476  1600.0
844 1740526363842987307 1740526363842953295  34012  3536.0
845 1740526363843986811 1740526363843953239  33572   440.0
846 1740526363844984539 1740526363844952895  31644  1928.0
847 1740526363845984595 1740526363845953343  31252   392.0
848 1740526363846999039 1740526363846952911  46128 14876.0
849 1740526363847983942 1740526363847953281  30661 15467.0
850 1740526363848999679 1740526363848953376  46303 15642.0
851 1740526363849987081 1740526363849953128  33953 12350.0
852 1740526363850986148 1740526363850952956  33192   761.0
853 1740526363851987646 1740526363851953064  34582  1390.0
854 1740526363853002160 1740526363852952937  49223 14641.0
855 1740526363853986742 1740526363853954183  32559 16664.0
856 1740526363854983302 1740526363854953364  29938  2621.0
857 1740526363855987478 1740526363855953493  33985  4047.0
858 1740526363856982428 1740526363856953115  29313  4672.0
859 1740526363857985956 1740526363857952643  33313  4000.0
860 1740526363858984094 1740526363858952674  31420  1893.0
861 1740526363859984841 1740526363859952906  31935   515.0
862 1740526363860982319 1740526363860952911  29408  2527.0
863 1740526363861981257 1740526363861952836  28421   987.0
864 1740526363862980173 1740526363862952720  27453   968.0
865 1740526363863981288 1740526363863952776  28512  1059.0
866 1740526363864979976 1740526363864952599  27377  1135.0
867 1740526363865985577 1740526363865952758  32819  5442.0
868 1740526363866982604 1740526363866952504  30100  2719.0
869 1740526363867983472 1740526363867952486  30986   886.0
870 1740526363868982770 1740526363868952484  30286   700.0
871 1740526363869980467 1740526363869952797  27670  2616.0
872 1740526363870979984 1740526363870952470  27514   156.0
873 1740526363871986163 1740526363871953115  33048  5534.0
874 1740526363872981632 1740526363872952836  28796  4252.0
875 1740526363873991756 1740526363873953520  38236  9440.0
876 1740526363874983747 1740526363874952604  31143  7093.0
877 1740526363875985003 1740526363875952690  32313  1170.0
878 1740526363876983351 1740526363876952837  30514  1799.0
879 1740526363877981166 1740526363877952692  28474  2040.0
880 1740526363878979937 1740526363878952663  27274  1200.0
881 1740526363879982113 1740526363879952710  29403  2129.0
882 1740526363880980657 1740526363880952649  28008  1395.0
883 1740526363881984882 1740526363881952888  31994  3986.0
884 1740526363882983485 1740526363882952844  30641  1353.0
885 1740526363883984909 1740526363883952832  32077  1436.0
886 1740526363884981463 1740526363884952729  28734  3343.0
887 1740526363885980141 1740526363885952705  27436  1298.0
888 1740526363886980336 1740526363886952818  27518    82.0
889 1740526363887981789 1740526363887952819  28970  1452.0
890 1740526363888997897 1740526363888952813  45084 16114.0
891 1740526363889987136 1740526363889953399  33737 11347.0
892 1740526363890983874 1740526363890952752  31122  2615.0
893 1740526363891987994 1740526363891953421  34573  3451.0
894 1740526363892982803 1740526363892952678  30125  4448.0
895 1740526363893980582 1740526363893952717  27865  2260.0
896 1740526363894981585 1740526363894952624  28961  1096.0
897 1740526363895981338 1740526363895952697  28641   320.0
898 1740526363896980506 1740526363896952678  27828   813.0
899 1740526363897985648 1740526363897952757  32891  5063.0
900 1740526363898983239 1740526363898952679  30560  2331.0
901 1740526363899983658 1740526363899952727  30931   371.0
902 1740526363900997517 1740526363900952904  44613 13682.0
903 1740526363901980204 1740526363901952672  27532 17081.0
904 1740526363902979814 1740526363902952491  27323   209.0
905 1740526363903980501 1740526363903952717  27784   461.0
906 1740526363905009906 1740526363904952570  57336 29552.0
907 1740526363905986960 1740526363905952916  34044 23292.0
908 1740526363906983454 1740526363906952752  30702  3342.0
909 1740526363907984731 1740526363907952898  31833  1131.0
910 1740526363908998869 1740526363908952985  45884 14051.0
911 1740526363909984645 1740526363909953309  31336 14548.0
912 1740526363910980289 1740526363910952967  27322  4014.0
913 1740526363911983846 1740526363911953110  30736  3414.0
914 1740526363912984486 1740526363912952532  31954  1218.0
915 1740526363913983948 1740526363913952789  31159   795.0
916 1740526363914983270 1740526363914952624  30646   513.0
917 1740526363915984480 1740526363915952697  31783  1137.0
918 1740526363916980271 1740526363916953004  27267  4516.0
919 1740526363917980198 1740526363917952737  27461   194.0
920 1740526363918979395 1740526363918952696  26699   762.0
921 1740526363919981689 1740526363919952798  28891  2192.0
922 1740526363921001169 1740526363920952734  48435 19544.0
923 1740526363921983273 1740526363921952753  30520 17915.0
924 1740526363922979725 1740526363922952584  27141  3379.0
925 1740526363923981710 1740526363923952729  28981  1840.0
926 1740526363924997663 1740526363924952582  45081 16100.0
927 1740526363925980311 1740526363925952916  27395 17686.0
928 1740526363926980351 1740526363926953121  27230   165.0
929 1740526363927985847 1740526363927953163  32684  5454.0
930 1740526363928997714 1740526363928952923  44791 12107.0
931 1740526363929984598 1740526363929952986  31612 13179.0
932 1740526363930980194 1740526363930952683  27511  4101.0
933 1740526363931982135 1740526363931952648  29487  1976.0
934 1740526363932980738 1740526363932952952  27786  1701.0
935 1740526363933980087 1740526363933952760  27327   459.0
936 1740526363934980016 1740526363934952602  27414    87.0
937 1740526363935982660 1740526363935952800  29860  2446.0
938 1740526363936985000 1740526363936952906  32094  2234.0
939 1740526363937983179 1740526363937952762  30417  1677.0
940 1740526363938982310 1740526363938952904  29406  1011.0
941 1740526363939982994 1740526363939952905  30089   683.0
942 1740526363940998273 1740526363940952985  45288 15199.0
943 1740526363941980474 1740526363941952779  27695 17593.0
944 1740526363942980418 1740526363942952793  27625    70.0
945 1740526363943981196 1740526363943952553  28643  1018.0
946 1740526363944986604 1740526363944952879  33725  5082.0
947 1740526363945984194 1740526363945952997  31197  2528.0
948 1740526363947023764 1740526363946958876  64888 33691.0
949 1740526363947992199 1740526363947957635  34564 30324.0
950 1740526363948981872 1740526363948952888  28984  5580.0
951 1740526363949981626 1740526363949952843  28783   201.0
952 1740526363950981397 1740526363950952679  28718    65.0
953 1740526363951983083 1740526363951952721  30362  1644.0
954 1740526363952986064 1740526363952952829  33235  2873.0
955 1740526363953996216 1740526363953937561  58655 25420.0
956 1740526363954985671 1740526363954953361  32310 26345.0
957 1740526363955983344 1740526363955952760  30584  1726.0
958 1740526363956998523 1740526363956952884  45639 15055.0
959 1740526363957980617 1740526363957952844  27773 17866.0
960 1740526363958979710 1740526363958952751  26959   814.0
961 1740526363959980959 1740526363959952803  28156  1197.0
962 1740526363961005141 1740526363960953523  51618 23462.0
963 1740526363961984740 1740526363961952854  31886 19732.0
964 1740526363962988786 1740526363962954261  34525  2639.0
965 1740526363963983862 1740526363963952770  31092  3433.0
966 1740526363964993195 1740526363964954604  38591  7499.0
967 1740526363965982081 1740526363965952942  29139  9452.0
968 1740526363966980309 1740526363966952630  27679  1460.0
969 1740526363967982594 1740526363967952828  29766  2087.0
970 1740526363968987015 1740526363968953197  33818  4052.0
971 1740526363969994173 1740526363969952725  41448  7630.0
972 1740526363970984745 1740526363970952785  31960  9488.0
973 1740526363971985510 1740526363971952811  32699   739.0
974 1740526363972982039 1740526363972952683  29356  3343.0
975 1740526363973979550 1740526363973952798  26752  2604.0
976 1740526363974985356 1740526363974952843  32513  5761.0
977 1740526363975985427 1740526363975952735  32692   179.0
978 1740526363977001606 1740526363976953005  48601 15909.0
979 1740526363977980760 1740526363977953059  27701 20900.0
980 1740526363978980112 1740526363978952738  27374   327.0
981 1740526363979986295 1740526363979953125  33170  5796.0
982 1740526363981003090 1740526363980953777  49313 16143.0
983 1740526363981984789 1740526363981953098  31691 17622.0
984 1740526363982986585 1740526363982952843  33742  2051.0
985 1740526363983986439 1740526363983952922  33517   225.0
986 1740526363985002541 1740526363984952726  49815 16298.0
987 1740526363985982288 1740526363985953173  29115 20700.0
988 1740526363986980697 1740526363986952709  27988  1127.0
989 1740526363987982914 1740526363987952722  30192  2204.0
990 1740526363988999707 1740526363988953279  46428 16236.0
991 1740526363989980087 1740526363989952751  27336 19092.0
992 1740526363990984458 1740526363990952642  31816  4480.0
993 1740526363991983901 1740526363991952685  31216   600.0
994 1740526363992984551 1740526363992953009  31542   326.0
995 1740526363993982403 1740526363993952644  29759  1783.0
996 1740526363994979574 1740526363994952558  27016  2743.0
997 1740526363995981470 1740526363995952630  28840  1824.0
998 1740526363996982226 1740526363996953117  29109   269.0
999 1740526363997982699 1740526363997953597  29102     7.0

Statistiche:
====================================================================================================
Latenza minima: 26699 ns
Latenza massima: 80832 ns
Latenza media: 37574.41 ns
Deviazione standard latenza: 8053.27 ns

Jitter minimo: 0.0 ns
Jitter massimo: 44963.0 ns
Jitter medio: 6053.73 ns
Deviazione standard jitter: 7658.63 ns
